pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,7,DETAIL,1,未领取红利及给付利,息支出,息支出,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"26,488,198.27",26488198.27,26488198.27,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,7,DETAIL,1,未领取红利及给付利,息支出,息支出,,UNMAPPED,1.0,2.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"26,488,198.27",26488198.27,26488198.27,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,7,DETAIL,1,未领取红利及给付利,息支出,息支出,,UNMAPPED,2.0,3.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"20,256,384.02",20256384.02,20256384.02,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,7,DETAIL,1,未领取红利及给付利,息支出,息支出,,UNMAPPED,3.0,4.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"20,256,384.02",20256384.02,20256384.02,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,8,DETAIL,1,未领取红利及给付利,租赁负债利息支出,租赁负债利息支出,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"3,233,860.83",3233860.83,3233860.83,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,8,DETAIL,1,未领取红利及给付利,租赁负债利息支出,租赁负债利息支出,,UNMAPPED,1.0,2.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"3,233,860.83",3233860.83,3233860.83,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,8,DETAIL,1,未领取红利及给付利,租赁负债利息支出,租赁负债利息支出,,UNMAPPED,2.0,3.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"5,032,780.83",5032780.83,5032780.83,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,8,DETAIL,1,未领取红利及给付利,租赁负债利息支出,租赁负债利息支出,,UNMAPPED,3.0,4.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"5,032,780.83",5032780.83,5032780.83,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,9,DETAIL,1,未领取红利及给付利,摊回再保险合同收益,摊回再保险合同收益,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"(491,308,076.48)",-491308076.48,-491308076.48,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,9,DETAIL,1,未领取红利及给付利,摊回再保险合同收益,摊回再保险合同收益,,UNMAPPED,1.0,2.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"(491,308,076.48)",-491308076.48,-491308076.48,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,9,DETAIL,1,未领取红利及给付利,摊回再保险合同收益,摊回再保险合同收益,,UNMAPPED,2.0,3.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"(313,665,125.90)",-313665125.9,-313665125.9,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,9,DETAIL,1,未领取红利及给付利,摊回再保险合同收益,摊回再保险合同收益,,UNMAPPED,3.0,4.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"(313,665,125.90)",-313665125.9,-313665125.9,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,10,DETAIL,1,未领取红利及给付利,其他,其他,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"15,874,750.05",15874750.05,15874750.05,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,10,DETAIL,1,未领取红利及给付利,其他,其他,,UNMAPPED,1.0,2.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"356,353.13",356353.13,356353.13,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,10,DETAIL,1,未领取红利及给付利,其他,其他,,UNMAPPED,2.0,3.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"1,537,538.67",1537538.67,1537538.67,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,10,DETAIL,1,未领取红利及给付利,其他,其他,,UNMAPPED,3.0,4.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"82,677.06",82677.06,82677.06,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,11,TOTAL,1,未领取红利及给付利,合计,合计,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"202,542,356.70",202542356.7,202542356.7,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,11,TOTAL,1,未领取红利及给付利,合计,合计,,UNMAPPED,1.0,2.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"187,023,959.78",187023959.78,187023959.78,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,11,TOTAL,1,未领取红利及给付利,合计,合计,,UNMAPPED,2.0,3.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"619,805,579.67",619805579.67,619805579.67,元,元,137,,spatial_roi+column_anchors
d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,,六、 财务报表附注（续）43. 业务及管理费,11,TOTAL,1,未领取红利及给付利,合计,合计,,UNMAPPED,3.0,4.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"618,350,718.06",618350718.06,618350718.06,元,元,137,,spatial_roi+column_anchors
