pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,25,DETAIL,0,,活期存款减值损失,活期存款减值损失,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"10,169,907",10169907.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,25,DETAIL,0,,活期存款减值损失,活期存款减值损失,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"7,142,202",7142202.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,25,DETAIL,0,,活期存款减值损失,活期存款减值损失,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"9,941,1417,142,202",99411417142202.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,26,DETAIL,0,,其他债权投资减值损失,其他债权投资减值损失,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"10,943,870",10943870.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,26,DETAIL,0,,其他债权投资减值损失,其他债权投资减值损失,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"(2,083,303)10,943,870",,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,26,DETAIL,0,,其他债权投资减值损失,其他债权投资减值损失,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"(2,083,303)",-2083303.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,27,DETAIL,0,,其他应收款坏账损失,其他应收款坏账损失,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"(2,025,038)",-2025038.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,27,DETAIL,0,,其他应收款坏账损失,其他应收款坏账损失,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"2,074,733",2074733.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,27,DETAIL,0,,其他应收款坏账损失,其他应收款坏账损失,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"(2,025,038)2,074,733",,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,28,DETAIL,0,,存出资本保证金减值损失,存出资本保证金减值损失,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"1,593,443",1593443.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,28,DETAIL,0,,存出资本保证金减值损失,存出资本保证金减值损失,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,-,,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,28,DETAIL,0,,存出资本保证金减值损失,存出资本保证金减值损失,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"1,593,443",1593443.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,29,DETAIL,0,,定期存款减值损失,定期存款减值损失,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"19,729,916",19729916.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,29,DETAIL,0,,定期存款减值损失,定期存款减值损失,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"5,193,31619,729,916",519331619729916.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,29,DETAIL,0,,定期存款减值损失,定期存款减值损失,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"5,193,316",5193316.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,30,DETAIL,0,,债权投资减值损失,债权投资减值损失,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"157,687,984",157687984.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,30,DETAIL,0,,债权投资减值损失,债权投资减值损失,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"54,450,245",54450245.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,30,DETAIL,0,,债权投资减值损失,债权投资减值损失,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"157,687,984",157687984.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,30,DETAIL,0,,债权投资减值损失,债权投资减值损失,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"54,450,245",54450245.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,31,DETAIL,0,,其他,其他,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"194,855",194855.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,31,DETAIL,0,,其他,其他,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"(237,533)",-237533.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,31,DETAIL,0,,其他,其他,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"194,855(237,533)",,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,32,TOTAL,0,,合计,合计,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"198,294,937",198294937.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,32,TOTAL,0,,合计,合计,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"66,539,660",66539660.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,32,TOTAL,0,,合计,合计,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"198,066,171",198066171.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,32,TOTAL,0,,合计,合计,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"66,539,660",66539660.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,33,SECTION_HEADER,0,,34其他业务成本,34其他业务成本,,UNMAPPED,,,,,,,,,,,,,122,121.0,spatial_roi
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,34,DETAIL,1,34其他业务成本,租赁负债利息支出,租赁负债利息支出,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"3,343,411",3343411.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,34,DETAIL,1,34其他业务成本,租赁负债利息支出,租赁负债利息支出,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"2,253,253",2253253.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,34,DETAIL,1,34其他业务成本,租赁负债利息支出,租赁负债利息支出,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"2,624,8992,054,397",26248992054397.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,35,DETAIL,1,34其他业务成本,非保险合同手续费及佣金支出,非保险合同手续费及佣金支出,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"2,750,085",2750085.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,35,DETAIL,1,34其他业务成本,非保险合同手续费及佣金支出,非保险合同手续费及佣金支出,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"199,150",199150.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,35,DETAIL,1,34其他业务成本,非保险合同手续费及佣金支出,非保险合同手续费及佣金支出,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"2,750,085199,150",2750085199150.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,36,DETAIL,1,34其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"176,261",176261.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,36,DETAIL,1,34其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"356,673",356673.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,36,DETAIL,1,34其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"176,261356,673",176261356673.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,37,DETAIL,1,34其他业务成本,其他,其他,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"38,954,775",38954775.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,37,DETAIL,1,34其他业务成本,其他,其他,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"62,800,491",62800491.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,37,DETAIL,1,34其他业务成本,其他,其他,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"37,972,599",37972599.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,37,DETAIL,1,34其他业务成本,其他,其他,,UNMAPPED,3.0,4.0,2023|本公司|RESTATED,2023,本公司,True,本公司 | 2023 | (已重述),"61,088,554",61088554.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,38,TOTAL,1,34其他业务成本,合计,合计,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024,本集团,False,本集团 | 2024,"45,224,532",45224532.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,38,TOTAL,1,34其他业务成本,合计,合计,,UNMAPPED,1.0,2.0,2023|本集团|RESTATED,2023,本集团,True,本集团 | 2023 | (已重述),"65,609,567",65609567.0,,,,122,,spatial_roi+column_anchors
131df196d14b_交银人寿2024年报.pdf,业务及管理费,,32 业务及管理费,38,TOTAL,1,34其他业务成本,合计,合计,,UNMAPPED,2.0,3.0,2024|本公司|ORIGINAL,2024,本公司,False,本公司 | 2024,"43,523,844",43523844.0,,,,122,,spatial_roi+column_anchors
