capture_run_id,company,document_year,table_id,pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,capture_canonical_item,capture_mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method,source_key
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,13,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,1.0,2.0,2022|本公司|ORIGINAL,2022.0,本公司,False,本公司 | 2022,"13,100,801.70",13100801.7,13100801.7,元,元,102,,spatial_roi+column_anchors,||业务招待费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,14,DETAIL,0,,邮电费,邮电费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"11,239,583.90",11239583.9,11239583.9,元,元,102,,spatial_roi+column_anchors,||邮电费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,14,DETAIL,0,,邮电费,邮电费,,UNMAPPED,1.0,2.0,2022|本公司|ORIGINAL,2022.0,本公司,False,本公司 | 2022,"10,104,387.96",10104387.96,10104387.96,元,元,102,,spatial_roi+column_anchors,||邮电费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,15,DETAIL,0,,研究费用,研究费用,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"10,417,714.24",10417714.24,10417714.24,元,元,102,,spatial_roi+column_anchors,||研究费用
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,15,DETAIL,0,,研究费用,研究费用,,UNMAPPED,1.0,2.0,2022|本公司|ORIGINAL,2022.0,本公司,False,本公司 | 2022,"3,542,227.68",3542227.68,3542227.68,元,元,102,,spatial_roi+column_anchors,||研究费用
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,16,DETAIL,0,,差旅费,差旅费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"9,205,112.12",9205112.12,9205112.12,元,元,102,,spatial_roi+column_anchors,||差旅费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,16,DETAIL,0,,差旅费,差旅费,,UNMAPPED,1.0,2.0,2022|本公司|ORIGINAL,2022.0,本公司,False,本公司 | 2022,"3,398,704.75",3398704.75,3398704.75,元,元,102,,spatial_roi+column_anchors,||差旅费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,17,DETAIL,0,,会议费,会议费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"5,964,049.45",5964049.45,5964049.45,元,元,102,,spatial_roi+column_anchors,||会议费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,17,DETAIL,0,,会议费,会议费,,UNMAPPED,1.0,2.0,2022|本公司|ORIGINAL,2022.0,本公司,False,本公司 | 2022,"4,535,473.50",4535473.5,4535473.5,元,元,102,,spatial_roi+column_anchors,||会议费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,18,DETAIL,0,,公杂费,公杂费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"4,306,634.16",4306634.16,4306634.16,元,元,102,,spatial_roi+column_anchors,||公杂费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,18,DETAIL,0,,公杂费,公杂费,,UNMAPPED,1.0,2.0,2022|本公司|ORIGINAL,2022.0,本公司,False,本公司 | 2022,"4,864,077.44",4864077.44,4864077.44,元,元,102,,spatial_roi+column_anchors,||公杂费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,19,DETAIL,0,,咨询费,咨询费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"3,504,346.81",3504346.81,3504346.81,元,元,102,,spatial_roi+column_anchors,||咨询费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,19,DETAIL,0,,咨询费,咨询费,,UNMAPPED,1.0,2.0,2022|本公司|ORIGINAL,2022.0,本公司,False,本公司 | 2022,"3,810,258.07",3810258.07,3810258.07,元,元,102,,spatial_roi+column_anchors,||咨询费
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,20,DETAIL,0,,其他费用,其他费用,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"91,716,513.07",91716513.07,91716513.07,元,元,102,,spatial_roi+column_anchors,||其他费用
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,20,DETAIL,0,,其他费用,其他费用,,UNMAPPED,1.0,2.0,2022|本公司|ORIGINAL,2022.0,本公司,False,本公司 | 2022,"92,539,265.17",92539265.17,92539265.17,元,元,102,,spatial_roi+column_anchors,||其他费用
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,21,TOTAL,0,,合计,合计,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"1,012,715,660.27",1012715660.27,1012715660.27,元,元,102,,spatial_roi+column_anchors,||合计
中银三星2023年报__业务及管理费__20260722T090301,中银三星,2023,业务及管理费,cb203ed177ce_中银三星2023年报.pdf,业务及管理费,,七、 财务报表附注(续)39. 业务及管理费,21,TOTAL,0,,合计,合计,,UNMAPPED,1.0,2.0,2022|本公司|ORIGINAL,2022.0,本公司,False,本公司 | 2022,"931,844,715.63",931844715.63,931844715.63,元,元,102,,spatial_roi+column_anchors,||合计
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,1,DETAIL,0,,职工工资及福利费,职工工资及福利费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"436,431,450.93",436431450.93,436431450.93,元,元,137,,spatial_roi+column_anchors,||职工工资及福利费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,1,DETAIL,0,,职工工资及福利费,职工工资及福利费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"419,512,944.32",419512944.32,419512944.32,元,元,137,,spatial_roi+column_anchors,||职工工资及福利费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,2,DETAIL,0,,保险保障基金(注),保险保障基金,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"92,425,918.33",92425918.33,92425918.33,元,元,137,,spatial_roi+column_anchors,||保险保障基金
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,2,DETAIL,0,,保险保障基金(注),保险保障基金,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"82,717,386.01",82717386.01,82717386.01,元,元,137,,spatial_roi+column_anchors,||保险保障基金
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,3,DETAIL,0,,社会统筹保险费,社会统筹保险费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"78,392,576.95",78392576.95,78392576.95,元,元,137,,spatial_roi+column_anchors,||社会统筹保险费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,3,DETAIL,0,,社会统筹保险费,社会统筹保险费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"73,994,768.46",73994768.46,73994768.46,元,元,137,,spatial_roi+column_anchors,||社会统筹保险费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,4,DETAIL,0,,营销培训费,营销培训费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"78,331,657.09",78331657.09,78331657.09,元,元,137,,spatial_roi+column_anchors,||营销培训费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,4,DETAIL,0,,营销培训费,营销培训费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"34,710,649.94",34710649.94,34710649.94,元,元,137,,spatial_roi+column_anchors,||营销培训费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,5,DETAIL,0,,宣传费,宣传费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"61,250,365.68",61250365.68,61250365.68,元,元,137,,spatial_roi+column_anchors,||宣传费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,5,DETAIL,0,,宣传费,宣传费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"24,592,403.77",24592403.77,24592403.77,元,元,137,,spatial_roi+column_anchors,||宣传费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,6,DETAIL,0,,使用权资产折旧费,使用权资产折旧费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"58,405,985.40",58405985.4,58405985.4,元,元,137,,spatial_roi+column_anchors,||使用权资产折旧费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,6,DETAIL,0,,使用权资产折旧费,使用权资产折旧费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"64,532,850.43",64532850.43,64532850.43,元,元,137,,spatial_roi+column_anchors,||使用权资产折旧费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,7,DETAIL,0,,租赁费,租赁费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"34,719,568.93",34719568.93,34719568.93,元,元,137,,spatial_roi+column_anchors,||租赁费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,7,DETAIL,0,,租赁费,租赁费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"34,335,921.90",34335921.9,34335921.9,元,元,137,,spatial_roi+column_anchors,||租赁费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,8,DETAIL,0,,电子设备运转费,电子设备运转费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"31,117,265.47",31117265.47,31117265.47,元,元,137,,spatial_roi+column_anchors,||电子设备运转费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,8,DETAIL,0,,电子设备运转费,电子设备运转费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"34,906,757.34",34906757.34,34906757.34,元,元,137,,spatial_roi+column_anchors,||电子设备运转费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,9,DETAIL,0,,研究费用,研究费用,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"29,046,956.67",29046956.67,29046956.67,元,元,137,,spatial_roi+column_anchors,||研究费用
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,9,DETAIL,0,,研究费用,研究费用,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"10,417,714.24",10417714.24,10417714.24,元,元,137,,spatial_roi+column_anchors,||研究费用
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,10,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"26,587,466.27",26587466.27,26587466.27,元,元,137,,spatial_roi+column_anchors,||无形资产摊销
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,10,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"26,016,594.70",26016594.7,26016594.7,元,元,137,,spatial_roi+column_anchors,||无形资产摊销
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,11,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"16,554,321.39",16554321.39,16554321.39,元,元,137,,spatial_roi+column_anchors,||业务招待费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,11,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"12,891,076.05",12891076.05,12891076.05,元,元,137,,spatial_roi+column_anchors,||业务招待费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,12,DETAIL,0,,固定资产折旧费,固定资产折旧费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"16,001,821.05",16001821.05,16001821.05,元,元,137,,spatial_roi+column_anchors,||固定资产折旧费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,12,DETAIL,0,,固定资产折旧费,固定资产折旧费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"14,858,412.44",14858412.44,14858412.44,元,元,137,,spatial_roi+column_anchors,||固定资产折旧费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,13,DETAIL,0,,专业外包服务费,专业外包服务费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"14,102,256.18",14102256.18,14102256.18,元,元,137,,spatial_roi+column_anchors,||专业外包服务费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,13,DETAIL,0,,专业外包服务费,专业外包服务费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"38,173,944.02",38173944.02,38173944.02,元,元,137,,spatial_roi+column_anchors,||专业外包服务费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,14,DETAIL,0,,差旅费,差旅费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"13,083,127.89",13083127.89,13083127.89,元,元,137,,spatial_roi+column_anchors,||差旅费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,14,DETAIL,0,,差旅费,差旅费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"9,205,112.12",9205112.12,9205112.12,元,元,137,,spatial_roi+column_anchors,||差旅费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,15,DETAIL,0,,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"12,290,583.05",12290583.05,12290583.05,元,元,137,,spatial_roi+column_anchors,||长期待摊费用摊销
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,15,DETAIL,0,,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"15,117,997.14",15117997.14,15117997.14,元,元,137,,spatial_roi+column_anchors,||长期待摊费用摊销
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,16,DETAIL,0,,邮电费,邮电费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"12,270,314.61",12270314.61,12270314.61,元,元,137,,spatial_roi+column_anchors,||邮电费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,16,DETAIL,0,,邮电费,邮电费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"11,239,583.90",11239583.9,11239583.9,元,元,137,,spatial_roi+column_anchors,||邮电费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,17,DETAIL,0,,会议费,会议费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"10,972,890.68",10972890.68,10972890.68,元,元,137,,spatial_roi+column_anchors,||会议费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,17,DETAIL,0,,会议费,会议费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"5,964,049.45",5964049.45,5964049.45,元,元,137,,spatial_roi+column_anchors,||会议费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,18,DETAIL,0,,咨询费,咨询费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"6,139,190.97",6139190.97,6139190.97,元,元,137,,spatial_roi+column_anchors,||咨询费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,18,DETAIL,0,,咨询费,咨询费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"3,504,346.81",3504346.81,3504346.81,元,元,137,,spatial_roi+column_anchors,||咨询费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,19,DETAIL,0,,公杂费,公杂费,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"2,729,721.46",2729721.46,2729721.46,元,元,137,,spatial_roi+column_anchors,||公杂费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,19,DETAIL,0,,公杂费,公杂费,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"4,306,634.16",4306634.16,4306634.16,元,元,137,,spatial_roi+column_anchors,||公杂费
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,20,DETAIL,0,,其他费用,其他费用,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"98,354,123.13",98354123.13,98354123.13,元,元,137,,spatial_roi+column_anchors,||其他费用
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,20,DETAIL,0,,其他费用,其他费用,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"91,716,513.07",91716513.07,91716513.07,元,元,137,,spatial_roi+column_anchors,||其他费用
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,21,TOTAL,0,,合计,合计,,UNMAPPED,0.0,1.0,2024|本集团|ORIGINAL,2024.0,本集团,False,本集团及本公司 | 2024,"1,129,207,562.13",1129207562.13,1129207562.13,元,元,137,,spatial_roi+column_anchors,||合计
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,21,TOTAL,0,,合计,合计,,UNMAPPED,1.0,2.0,2023|本集团|ORIGINAL,2023.0,本集团,False,本集团及本公司 | 2023,"1,012,715,660.27",1012715660.27,1012715660.27,元,元,137,,spatial_roi+column_anchors,||合计
中银三星2024年报__43_业务及管理费__20260722T090819,中银三星,2024,业务及管理费,d5b6dbbe98d6_中银三星2024年报.pdf,业务及管理费,43.0,43. 业务及管理费,22,SECTION_HEADER,0,,"95,417,113.41元，本年抵扣的进项税为2,991,195.08元。","95,417,113.41元，本年抵扣的进项税为2,991,195.08元。",,UNMAPPED,,,,,,,,,,,,,137,,spatial_roi,"||95,417,113.41元，本年抵扣的进项税为2,991,195.08元。"
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,1,SECTION_HEADER,0,,按费用项目：,按费用项目,,UNMAPPED,,,,,,,,,,,,,133,,spatial_roi,||按费用项目
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,2,DETAIL,1,按费用项目,手续费及佣金支出,手续费及佣金支出,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"1,052,437,858.39",1052437858.39,1052437858.39,元,元,133,,spatial_roi+column_anchors,按费用项目||手续费及佣金支出
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,2,DETAIL,1,按费用项目,手续费及佣金支出,手续费及佣金支出,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"1,052,437,858.39",1052437858.39,1052437858.39,元,元,133,,spatial_roi+column_anchors,按费用项目||手续费及佣金支出
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,2,DETAIL,1,按费用项目,手续费及佣金支出,手续费及佣金支出,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"1,050,107,575.54",1050107575.54,1050107575.54,元,元,133,,spatial_roi+column_anchors,按费用项目||手续费及佣金支出
