table_id,canonical_key,canonical_section,canonical_item,company,document_year,year,scope,restated,unit,source_count,mapping_status,conflict_status,final_value,source_rows,canonical_order,row_type,row_level,parent_section,order_source,reference_capture_run_id,reference_row_order
业务及管理费,RAW::业务及管理费::按费用项目::营销培训费,按费用项目,营销培训费,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,52565868.17,中银三星2025年报__业务及管理费__20260722T090230:p133:营销培训费,7,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,7.0
业务及管理费,RAW::业务及管理费::按费用项目::研究费用,按费用项目,研究费用,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,29046956.67,中银三星2025年报__业务及管理费__20260722T090230:p133:研究费用,8,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,8.0
业务及管理费,RAW::业务及管理费::按费用项目::研究费用,按费用项目,研究费用,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,29046956.67,中银三星2025年报__业务及管理费__20260722T090230:p133:研究费用,8,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,8.0
业务及管理费,RAW::业务及管理费::按费用项目::研究费用,按费用项目,研究费用,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,48843215.61,中银三星2025年报__业务及管理费__20260722T090230:p133:研究费用,8,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,8.0
业务及管理费,RAW::业务及管理费::按费用项目::研究费用,按费用项目,研究费用,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,48843215.61,中银三星2025年报__业务及管理费__20260722T090230:p133:研究费用,8,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,8.0
业务及管理费,RAW::业务及管理费::按费用项目::宣传费,按费用项目,宣传费,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,61250365.68,中银三星2025年报__业务及管理费__20260722T090230:p133:宣传费,9,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,9.0
业务及管理费,RAW::业务及管理费::按费用项目::宣传费,按费用项目,宣传费,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,61250365.68,中银三星2025年报__业务及管理费__20260722T090230:p133:宣传费,9,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,9.0
业务及管理费,RAW::业务及管理费::按费用项目::宣传费,按费用项目,宣传费,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,42820314.87,中银三星2025年报__业务及管理费__20260722T090230:p133:宣传费,9,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,9.0
业务及管理费,RAW::业务及管理费::按费用项目::宣传费,按费用项目,宣传费,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,42820314.87,中银三星2025年报__业务及管理费__20260722T090230:p133:宣传费,9,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,9.0
业务及管理费,RAW::业务及管理费::按费用项目::无形资产摊销,按费用项目,无形资产摊销,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,26587466.27,中银三星2025年报__业务及管理费__20260722T090230:p133:无形资产摊销,10,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,10.0
