pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,page,header_source_page,source_method,original_unit
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,12,DETAIL,1,按费用项目,租赁费,租赁费,,UNMAPPED,2025,,False,2025,"28,886.00",28886.0,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,12,DETAIL,1,按费用项目,租赁费,租赁费,,UNMAPPED,2024,,False,2024,"23,042.28",23042.28,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,13,DETAIL,1,按费用项目,监管费,监管费,,UNMAPPED,2025,,False,2025,"17,118.23",17118.23,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,13,DETAIL,1,按费用项目,监管费,监管费,,UNMAPPED,2024,,False,2024,"13,642.75",13642.75,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,14,DETAIL,1,按费用项目,车船使用费,车船使用费,,UNMAPPED,2025,,False,2025,"2,049.10",2049.1,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,14,DETAIL,1,按费用项目,车船使用费,车船使用费,,UNMAPPED,2024,,False,2024,"2,605.51",2605.51,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,15,DETAIL,1,按费用项目,其他,其他,,UNMAPPED,2025,,False,2025,"113,208.95",113208.95,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,15,DETAIL,1,按费用项目,其他,其他,,UNMAPPED,2024,,False,2024,"104,735.89",104735.89,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,16,TOTAL,1,按费用项目,合计,合计,,UNMAPPED,2025,,False,2025,"4,379,025.28",4379025.28,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,16,TOTAL,1,按费用项目,合计,合计,,UNMAPPED,2024,,False,2024,"4,574,770.03",4574770.03,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,17,SECTION_HEADER,0,,可归属于保险合同组合的费用,可归属于保险合同组合的费用,,UNMAPPED,,,,,,,,,122,,spatial_roi,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,18,DETAIL,1,可归属于保险合同组合的费用,计入未到期责任负债的保险获取现金流量,计入未到期责任负债的保险获取现金流量,,UNMAPPED,2025,,False,2025,"2,888,027.03",2888027.03,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,18,DETAIL,1,可归属于保险合同组合的费用,计入未到期责任负债的保险获取现金流量,计入未到期责任负债的保险获取现金流量,,UNMAPPED,2024,,False,2024,"3,059,685.49",3059685.49,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,19,DETAIL,1,可归属于保险合同组合的费用,计入保险服务费用,计入保险服务费用,,UNMAPPED,2025,,False,2025,"528,286.50",528286.5,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,19,DETAIL,1,可归属于保险合同组合的费用,计入保险服务费用,计入保险服务费用,,UNMAPPED,2024,,False,2024,"466,892.08",466892.08,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,20,SECTION_HEADER,0,,不可归属于保险合同组合的费用,不可归属于保险合同组合的费用,,UNMAPPED,,,,,,,,,122,,spatial_roi,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,21,DETAIL,1,不可归属于保险合同组合的费用,手续费及佣金支出,手续费及佣金支出,,UNMAPPED,2025,,False,2025,"68,378.58",68378.58,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,21,DETAIL,1,不可归属于保险合同组合的费用,手续费及佣金支出,手续费及佣金支出,,UNMAPPED,2024,,False,2024,"27,162.45",27162.45,,,122,,spatial_roi+column_anchors,
