pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",13,DETAIL,0,,56非保险合同支出,56非保险合同支出,,UNMAPPED,2023.0,,False,2023.0,"545,440.78",545440.78,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",13,DETAIL,0,,56非保险合同支出,56非保险合同支出,,UNMAPPED,2022.0,,False,2022.0,"540,061.87",540061.87,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",14,DETAIL,0,,债券利息支出,债券利息支出,,UNMAPPED,2023.0,,False,2023.0,"122,320.23",122320.23,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",14,DETAIL,0,,债券利息支出,债券利息支出,,UNMAPPED,2022.0,,False,2022.0,"274,720.69",274720.69,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",15,DETAIL,0,,卖出回购金融资产款利息支出,卖出回购金融资产款利息支出,,UNMAPPED,2023.0,,False,2023.0,"47,890.41",47890.41,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",15,DETAIL,0,,卖出回购金融资产款利息支出,卖出回购金融资产款利息支出,,UNMAPPED,2022.0,,False,2022.0,"52,251.61",52251.61,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",16,DETAIL,0,,租赁负债利息,租赁负债利息,,UNMAPPED,2023.0,,False,2023.0,"7,091.92",7091.92,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",16,DETAIL,0,,租赁负债利息,租赁负债利息,,UNMAPPED,2022.0,,False,2022.0,"8,584.18",8584.18,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",17,DETAIL,0,,其他,其他,,UNMAPPED,2023.0,,False,2023.0,"2,065.12",2065.12,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",17,DETAIL,0,,其他,其他,,UNMAPPED,2022.0,,False,2022.0,"2,875.09",2875.09,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",18,TOTAL,0,,合计,合计,,UNMAPPED,2023.0,,False,2023.0,"724,808.46",724808.46,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",18,TOTAL,0,,合计,合计,,UNMAPPED,2022.0,,False,2022.0,"878,493.44",878493.44,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",19,SECTION_HEADER,0,,39.所得税费用,39.所得税费用,,UNMAPPED,,,,,,,,,,107,106.0,spatial_roi
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",20,DETAIL,1,39.所得税费用,当期所得税,当期所得税,,UNMAPPED,2023.0,,False,2023.0,-,,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",20,DETAIL,1,39.所得税费用,当期所得税,当期所得税,,UNMAPPED,2022.0,,False,2022.0,-,,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",21,DETAIL,1,39.所得税费用,递延所得税,递延所得税,,UNMAPPED,2023.0,,False,2023.0,"(89,475.46)",-89475.46,,,,107,,spatial_roi+column_anchors
3f737be00412_农银人寿2023年报.pdf,业务及管理费,,"合计 (15,714.27) (21,900.60)37. 业务及管理费",21,DETAIL,1,39.所得税费用,递延所得税,递延所得税,,UNMAPPED,2022.0,,False,2022.0,-,,,,,107,,spatial_roi+column_anchors
