pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",1,DETAIL,0,,工资及福利费,工资及福利费,,UNMAPPED,2025.0,,False,2025.0,"494,040,164",494040164.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",1,DETAIL,0,,工资及福利费,工资及福利费,,UNMAPPED,2024.0,,False,2024.0,"450,070,257",450070257.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",1,DETAIL,0,,工资及福利费,工资及福利费,,UNMAPPED,2025.0,,False,2025.0,"453,567,201",453567201.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",1,DETAIL,0,,工资及福利费,工资及福利费,,UNMAPPED,2024.0,,False,2024.0,"405,062,799",405062799.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",2,DETAIL,0,,服务费,服务费,,UNMAPPED,2025.0,,False,2025.0,"101,286,372",101286372.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",2,DETAIL,0,,服务费,服务费,,UNMAPPED,2024.0,,False,2024.0,"105,996,040",105996040.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",2,DETAIL,0,,服务费,服务费,,UNMAPPED,2025.0,,False,2025.0,"84,753,451",84753451.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",2,DETAIL,0,,服务费,服务费,,UNMAPPED,2024.0,,False,2024.0,"91,631,416",91631416.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",3,DETAIL,0,,社会统筹保险费,社会统筹保险费,,UNMAPPED,2025.0,,False,2025.0,"83,329,553",83329553.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",3,DETAIL,0,,社会统筹保险费,社会统筹保险费,,UNMAPPED,2024.0,,False,2024.0,"87,610,784",87610784.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",3,DETAIL,0,,社会统筹保险费,社会统筹保险费,,UNMAPPED,2025.0,,False,2025.0,"77,625,642",77625642.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",3,DETAIL,0,,社会统筹保险费,社会统筹保险费,,UNMAPPED,2024.0,,False,2024.0,"81,944,368",81944368.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",4,DETAIL,0,,使用权资产折旧,使用权资产折旧,,UNMAPPED,2025.0,,False,2025.0,"78,393,646",78393646.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",4,DETAIL,0,,使用权资产折旧,使用权资产折旧,,UNMAPPED,2024.0,,False,2024.0,"82,793,640",82793640.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",4,DETAIL,0,,使用权资产折旧,使用权资产折旧,,UNMAPPED,2025.0,,False,2025.0,"71,284,052",71284052.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",4,DETAIL,0,,使用权资产折旧,使用权资产折旧,,UNMAPPED,2024.0,,False,2024.0,"75,567,098",75567098.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",5,DETAIL,0,,保险保障基金,保险保障基金,,UNMAPPED,2025.0,,False,2025.0,"60,178,186",60178186.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",5,DETAIL,0,,保险保障基金,保险保障基金,,UNMAPPED,2024.0,,False,2024.0,"58,239,088",58239088.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",5,DETAIL,0,,保险保障基金,保险保障基金,,UNMAPPED,2025.0,,False,2025.0,"60,178,186",60178186.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",5,DETAIL,0,,保险保障基金,保险保障基金,,UNMAPPED,2024.0,,False,2024.0,"58,239,088",58239088.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",6,DETAIL,0,,住房公积金,住房公积金,,UNMAPPED,2025.0,,False,2025.0,"41,679,743",41679743.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",6,DETAIL,0,,住房公积金,住房公积金,,UNMAPPED,2024.0,,False,2024.0,"43,403,173",43403173.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",6,DETAIL,0,,住房公积金,住房公积金,,UNMAPPED,2025.0,,False,2025.0,"39,016,663",39016663.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",6,DETAIL,0,,住房公积金,住房公积金,,UNMAPPED,2024.0,,False,2024.0,"40,766,927",40766927.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",7,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,2025.0,,False,2025.0,"30,115,595",30115595.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",7,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,2024.0,,False,2024.0,"25,027,417",25027417.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",7,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,2025.0,,False,2025.0,"27,559,168",27559168.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",7,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,2024.0,,False,2024.0,"22,638,828",22638828.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",8,DETAIL,0,,委托投资管理费,委托投资管理费,,UNMAPPED,2025.0,,False,2025.0,"27,039,910",27039910.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",8,DETAIL,0,,委托投资管理费,委托投资管理费,,UNMAPPED,2024.0,,False,2024.0,"21,098,576",21098576.0,,,,113,,spatial_roi+column_anchors
7ebe4b0597c8_交银人寿2025年报.pdf,业务及管理费,,"合计 321,678,946 287,243,54434 业务及管理费",8,DETAIL,0,,委托投资管理费,委托投资管理费,,UNMAPPED,2025.0,,False,2025.0,"131,714,353",131714353.0,,,,113,,spatial_roi+column_anchors
