pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,23,SECTION_HEADER,0,,49其他业务成本,49其他业务成本,,UNMAPPED,,,,,,,,,,,,,100,,spatial_roi
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,24,DETAIL,1,49其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"564,133,527",564133527.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,24,DETAIL,1,49其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"645,346,399",645346399.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,24,DETAIL,1,49其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"564,133,527",564133527.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,24,DETAIL,1,49其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"645,346,399",645346399.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,25,DETAIL,1,49其他业务成本,债券利息支出,债券利息支出,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"199,740,000",199740000.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,25,DETAIL,1,49其他业务成本,债券利息支出,债券利息支出,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"199,740,000",199740000.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,25,DETAIL,1,49其他业务成本,债券利息支出,债券利息支出,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"199,740,000",199740000.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,25,DETAIL,1,49其他业务成本,债券利息支出,债券利息支出,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"199,740,000",199740000.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,26,DETAIL,1,49其他业务成本,非保险合同业务支出,非保险合同业务支出,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"28,866,891",28866891.0,,,,100,,spatial_roi+column_anchors
