pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,21,SECTION_HEADER,0,,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。","计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",,UNMAPPED,,,,,,,,,,,,,94,,spatial_roi
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,22,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",保户投资款利息支出,保户投资款利息支出,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"808,582,122.56",808582122.56,808582122.56,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,22,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",保户投资款利息支出,保户投资款利息支出,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"684,164,764.01",684164764.01,684164764.01,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,23,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",债券利息支出,债券利息支出,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"55,155,845.13",55155845.13,55155845.13,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,23,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",债券利息支出,债券利息支出,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"50,612,853.18",50612853.18,50612853.18,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,24,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",保户投资款手续费及佣金支出,保户投资款手续费及佣金支出,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"28,295,910.03",28295910.03,28295910.03,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,24,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",保户投资款手续费及佣金支出,保户投资款手续费及佣金支出,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"29,414,163.19",29414163.19,29414163.19,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,25,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",持续奖金,持续奖金,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"26,332,767.19",26332767.19,26332767.19,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,25,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",持续奖金,持续奖金,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"24,436,054.05",24436054.05,24436054.05,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,26,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",未领取红利及给付利息支出,未领取红利及给付利息支出,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"12,749,766.76",12749766.76,12749766.76,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,26,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",未领取红利及给付利息支出,未领取红利及给付利息支出,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"8,505,274.67",8505274.67,8505274.67,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,27,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",租赁负债利息支出,租赁负债利息支出,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"6,303,423.92",6303423.92,6303423.92,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,27,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",租赁负债利息支出,租赁负债利息支出,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"4,388,059.16",4388059.16,4388059.16,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,28,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",摊回再保险合同收益,摊回再保险合同收益,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"(88,864,943.22)",-88864943.22,-88864943.22,元,元,95,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,28,DETAIL,1,"计算，金额为33,626,859.33元，本年抵扣的进项税为853,692.14元。",摊回再保险合同收益,摊回再保险合同收益,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"(53,140,373.07)",-53140373.07,-53140373.07,元,元,95,,spatial_roi+column_anchors
