pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,9,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"14,609,593.72",14609593.72,14609593.72,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,10,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"13,100,801.70",13100801.7,13100801.7,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,10,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"11,147,563.40",11147563.4,11147563.4,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,11,DETAIL,0,,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"11,758,841.33",11758841.33,11758841.33,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,11,DETAIL,0,,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"7,898,733.60",7898733.6,7898733.6,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,12,DETAIL,0,,固定资产折旧费,固定资产折旧费,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"11,290,659.29",11290659.29,11290659.29,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,12,DETAIL,0,,固定资产折旧费,固定资产折旧费,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"9,604,231.00",9604231.0,9604231.0,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,13,DETAIL,0,,邮电费,邮电费,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"10,104,387.96",10104387.96,10104387.96,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,13,DETAIL,0,,邮电费,邮电费,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"8,131,419.55",8131419.55,8131419.55,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,14,DETAIL,0,,公杂费,公杂费,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"4,864,077.44",4864077.44,4864077.44,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,14,DETAIL,0,,公杂费,公杂费,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"4,072,876.71",4072876.71,4072876.71,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,15,DETAIL,0,,会议费,会议费,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"4,535,473.50",4535473.5,4535473.5,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,15,DETAIL,0,,会议费,会议费,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"3,641,588.81",3641588.81,3641588.81,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,16,DETAIL,0,,咨询费,咨询费,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"3,810,258.07",3810258.07,3810258.07,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,16,DETAIL,0,,咨询费,咨询费,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"5,135,930.02",5135930.02,5135930.02,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,17,DETAIL,0,,研究费用,研究费用,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"3,542,227.68",3542227.68,3542227.68,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,17,DETAIL,0,,研究费用,研究费用,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"2,204,555.84",2204555.84,2204555.84,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,18,DETAIL,0,,差旅费,差旅费,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"3,398,704.75",3398704.75,3398704.75,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,18,DETAIL,0,,差旅费,差旅费,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"5,064,163.80",5064163.8,5064163.8,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,19,DETAIL,0,,其他费用,其他费用,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"92,539,265.17",92539265.17,92539265.17,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,19,DETAIL,0,,其他费用,其他费用,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"70,740,382.51",70740382.51,70740382.51,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,20,TOTAL,0,,合计,合计,,UNMAPPED,0.0,1.0,2022||ORIGINAL,2022,,False,2022,"931,844,715.63",931844715.63,931844715.63,元,元,94,,spatial_roi+column_anchors
91e001708c2b_中银三星2022年报.pdf,业务及管理费,,六、 财务报表附注(续)40. 业务及管理费,20,TOTAL,0,,合计,合计,,UNMAPPED,1.0,2.0,2021||ORIGINAL,2021,,False,2021,"769,267,289.95",769267289.95,769267289.95,元,元,94,,spatial_roi+column_anchors
